일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2002,16.0,28.3,3.0,56.5,592.885
2003,3.7,18.8,-8.1,25.0,402.49
2003,10.3,24.6,-1.6,142.0,454.53
2003,16.3,30.3,3.0,114.5,585.13
2004,4.2,19.2,-11.8,16.5,513.115
2004,11.3,28.8,-2.7,77.0,551.77
2004,16.0,27.1,2.2,116.5,548.345
2005,2.6,18.2,-11.1,29.0,485.365
2005,12.0,31.2,-3.0,74.0,543.625
2005,15.4,30.2,2.9,73.5,605.295
2006,3.7,17.2,-10.1,22.5,492.48
2006,9.5,20.8,-1.0,97.0,433.87
2006,16.5,28.2,2.7,115.0,559.605
2007,4.0,17.5,-9.3,99.5,402.87
2007,9.5,24.0,-3.2,37.5,515.395
2007,16.0,27.2,5.9,135.0,585.27
2008,4.2,20.5,-6.4,72.4,414.065
2008,11.4,26.5,-2.1,22.8,525.41
2008,15.8,31.2,2.6,95.8,600.455
2009,4.5,21.7,-6.9,66.7,438.6
2009,10.4,28.7,-3.1,68.1,568.4
2009,16.9,30.5,5.6,92.7,603.39
2010,3.6,15.6,-4.9,63.2,340.2
2010,8.9,22.4,-1.5,70.6,496.93
2010,15.2,30.0,3.0,92.3,590.16
2011,1.7,17.6,-12.2,15.8,506.25
2011,8.7,20.6,-1.7,141.6,498.13
2011,15.4,29.0,4.7,126.9,542.02
2012,3.3,15.9,-9.0,27.6,416.16
2012,11.1,30.2,-4.1,122.5,509.1
2012,16.7,30.1,6.3,21.1,576.84
2013,4.6,21.5,-6.6,43.2,504.59
2013,8.3,23.8,-1.4,57.8,498.62
2013,17.0,30.3,5.7,74.0,598.7
2014,6.2,22.6,-7.5,15.8,425.97
2014,12.2,25.6,-0.3,35.0,489.36
2014,17.6,33.0,2.8,49.0,698.29
2015,4.8,21.6,-9.4,12.1,504.38
2015,10.9,29.3,-0.9,80.5,453.63
2015,17.8,32.6,3.5,23.7,681.88
2016,4.9,21.0,-14.0,41.3,452.05
2016,12.4,25.4,0.4,93.2,503.49
2016,17.1,30.7,5.0,88.3,667.76
2017,3.8,18.1,-6.0,25.4,437.31
2017,12.4,26.7,-0.7,59.5,572.235
2017,17.4,30.8,6.5,33.1,656.33
2018,6.2,22.0,-8.6,31.0,439.78
2018,10.9,28.5,-1.4,127.2,526.82
2018,15.6,29.8,2.8,180.0,569.52
2019,4.7,17.4,-5.8,35.2,449.07
2019,9.8,27.0,-4.9,43.9,525.84
2019,17.5,32.3,1.5,12.5,742.51
2020,5.8,23.5,-6.4,17.6,509.82
2020,9.0,23.1,-4.1,33.9,600.33
2020,16.6,29.7,5.4,140.8,585.48
2021,6.7,22.7,-6.5,87.8,462.9
2021,11.7,28.8,-0.4,101.6,567.05
2021,15.0,30.0,3.0,172.0,580.52
2000,4.2,19.3,-9.2,11.5,448.65
2000,9.8,23.6,-3.2,31.0,486.355
2000,15.9,31.6,3.5,95.0,520.28
2001,2.7,21.2,-10.1,12.5,445.03
2001,11.5,27.9,-4.6,16.5,539.605
2001,17.6,33.2,4.4,18.5,598.28
2002,5.8,19.3,-8.5,28.7,438.205
2002,11.8,29.2,-2.0,148.0,540.705
2002,16.2,27.7,3.2,78.0,592.885
2003,4.0,20.7,-10.6,37.0,402.49
2003,11.0,25.6,-1.3,186.0,454.53
2003,17.4,32.0,3.2,153.0,585.13
2004,4.0,20.7,-13.6,17.0,513.115
2004,11.2,29.2,-2.7,81.0,551.77
2004,16.4,28.1,3.0,180.0,548.345
2005,2.8,18.6,-9.8,39.3,485.365
2005,12.1,32.5,-2.7,101.5,543.625
2005,16.3,30.7,3.2,67.0,605.295
2006,4.0,19.2,-9.8,15.7,492.48
2006,10.4,23.1,-0.6,84.0,433.87
2006,17.4,29.2,3.2,176.5,559.605
2007,4.4,17.8,-10.8,132.0,402.87
2007,10.3,25.6,-2.4,37.0,515.395
2007,17.1,30.7,6.0,116.0,585.27
2008,5.2,21.3,-5.8,68.6,414.065
2008,12.3,28.9,-2.4,28.5,525.41
2008,16.7,30.7,3.0,96.0,600.455
2009,5.2,23.9,-7.4,56.6,438.6
2009,11.5,29.3,-2.3,52.9,568.4
2009,17.7,31.5,5.4,95.8,603.39
2010,3.5,15.3,-5.7,56.9,340.2
2010,9.1,24.7,-2.9,57.5,496.93
2010,17.0,31.8,1.5,87.2,590.16
2011,2.9,19.9,-9.3,18.0,506.25
2011,10.1,22.5,-1.5,141.3,498.13
2011,17.2,30.4,6.0,74.5,542.02
2012,4.4,18.4,-8.2,37.9,416.16
2012,11.8,30.3,-2.9,136.6,509.1
2012,18.0,31.3,6.1,43.1,576.84
2013,4.2,23.1,-7.3,38.5,504.59
2013,8.9,24.3,-2.8,58.2,498.62
2013,17.5,32.1,5.2,94.6,598.7
2014,6.4,23.9,-7.8,9.3,425.97
2014,13.0,27.2,-1.1,33.1,489.36
2014,18.4,35.0,2.7,45.5,698.29
2015,5.2,22.7,-9.0,11.0,504.38
2015,12.1,29.4,0.2,97.0,453.63
2015,18.7,33.5,3.6,31.0,681.88
2016,5.8,22.1,-12.7,39.7,452.05
2016,13.8,29.6,1.1,76.0,503.49
2016,18.7,33.3,6.5,98.6,667.76
2017,4.7,19.4,-7.5,18.8,437.31
2017,13.1,29.0,-0.6,48.6,572.235
2017,18.5,30.5,5.5,22.8,656.33
2018,6.8,23.1,-8.2,42.8,439.78
2018,12.0,29.5,-2.6,143.8,526.82
2018,17.1,31.5,3.6,268.6,569.52
2019,5.7,18.9,-5.6,38.5,449.07
2019,11.1,29.6,-4.4,58.1,525.84
2019,18.7,34.6,2.7,15.0,742.51
2020,6.8,23.5,-5.9,17.0,509.82
2020,10.1,24.8,-2.8,14.2,600.33
2020,17.2,29.8,6.3,105.0,585.48
2021,7.4,23.2,-5.0,111.1,462.9
2021,12.4,28.6,-0.1,100.1,567.05
2021,15.6,29.9,3.0,175.0,580.52
2000,3.0,15.2,-9.5,16.3,448.65
2000,8.4,20.8,-4.1,53.5,486.355
2000,14.7,31.8,2.0,80.5,520.28
2001,2.1,18.2,-12.8,23.5,445.03
2001,9.7,24.2,-4.4,20.0,539.605
2001,15.6,29.8,3.2,27.0,598.28
2002,5.0,17.8,-7.3,37.2,438.205
2002,10.5,27.7,-2.4,124.0,540.705
2002,13.3,27.2,0.4,156.0,592.885
2003,1.4,15.8,-14.1,55.6,402.49
2003,9.0,24.0,-5.1,205.0,454.53
2003,14.2,26.7,-0.3,149.0,585.13
2004,2.9,19.3,-11.6,28.0,513.115
2004,10.4,25.1,-3.5,99.5,551.77
2004,15.1,27.6,3.0,79.5,548.345
2005,0.9,16.5,-13.6,68.1,485.365
2005,10.6,29.7,-4.6,59.0,543.625
2005,13.8,26.7,2.4,53.0,605.295
2006,2.2,13.8,-12.6,9.7,492.48
2006,7.6,23.3,-2.0,122.0,433.87
2006,14.2,26.1,-0.4,126.5,559.605
2007,2.7,17.2,-11.8,193.4,402.87
2007,8.0,22.6,-4.6,36.5,515.395
2007,14.4,26.7,3.7,92.0,585.27
2008,2.6,17.9,-11.3,59.4,414.065
2008,9.3,24.3,-1.3,63.0,525.41
2008,14.6,30.4,0.8,56.1,600.455
2009,3.0,20.3,-9.1,57.6,438.6
2009,9.0,25.1,-2.4,67.6,568.4
2009,15.3,29.2,4.7,101.5,603.39
2010,1.0,16.6,-7.6,109.5,340.2
2010,5.9,19.6,-4.3,61.9,496.93
2010,14.2,28.0,1.1,99.8,590.16
2011,0.7,15.9,-13.8,33.3,506.25
2011,7.6,20.8,-4.6,123.6,498.13
2011,14.2,25.8,3.0,198.5,542.02
2012,1.4,14.9,-9.8,65.7,416.16
2012,9.8,27.2,-4.1,125.6,509.1
2012,14.5,25.2,3.3,74.8,576.84
2013,4.0,20.0,-9.1,54.8,504.59
2013,6.7,22.9,-2.3,72.6,498.62
2013,15.4,31.5,1.3,106.3,598.7
2014,3.7,21.6,-13.2,50.7,425.97
2014,9.8,24.5,-3.2,104.3,489.36
2014,16.1,32.6,2.7,28.0,698.29
2015,3.6,19.7,-11.7,23.6,504.38
2015,9.3,25.0,-1.5,69.3,453.63
2015,16.9,30.8,3.5,29.0,681.88
2016,3.5,18.3,-13.9,35.2,452.05
2016,10.4,24.1,0.0,116.6,503.49
2016,16.0,28.4,2.1,60.0,667.76
2017,1.7,15.4,-8.7,10.2,437.31
2017,10.4,25.2,-1.4,73.5,572.235
2017,15.8,30.8,3.8,14.4,656.33
2018,4.3,20.5,-12.7,100.6,439.78
2018,10.1,28.4,-2.9,128.9,526.82
2018,14.6,31.0,1.9,138.1,569.52
2019,3.7,16.8,-7.6,41.0,449.07
2019,8.1,23.1,-4.5,61.0,525.84
2019,16.3,31.3,-1.3,24.2,742.51
2020,4.2,21.5,-8.0,24.8,509.82
2020,6.7,23.3,-5.5,46.4,600.33
2020,14.8,27.5,2.1,102.4,585.48
2021,5.3,18.8,-10.3,99.3,462.9
2021,9.3,23.6,-3.1,112.0,567.05
2021,13.5,26.6,3.3,154.5,580.52
2011,2.1,18.8,-10.5,32.9,506.25
2011,9.1,22.6,-1.9,186.0,498.13
2011,15.9,29.1,5.0,96.5,542.02
2012,3.4,16.8,-7.2,16.1,416.16
2012,10.8,27.2,-3.3,43.5,509.1
2012,16.2,29.0,5.5,13.9,576.84
2013,4.6,22.1,-6.3,58.0,504.59
2013,8.3,25.5,-1.8,79.5,498.62
2013,16.7,32.8,4.1,100.0,598.7
2014,5.4,23.5,-8.9,34.8,425.97
2014,11.9,26.2,-0.3,28.4,489.36
2014,17.0,34.6,3.0,44.9,698.29
2015,4.9,22.3,-9.1,25.7,504.38
2015,10.9,27.8,0.2,74.4,453.63
2015,17.8,32.5,3.4,29.4,681.88
2016,5.0,20.7,-13.5,30.6,452.05
2016,12.6,27.1,1.1,93.5,503.49
2016,17.4,31.0,5.6,61.6,667.76
2017,3.8,18.5,-6.3,23.6,437.31
2017,12.4,28.6,-0.3,74.0,572.235
2017,17.8,32.7,5.8,30.5,656.33
2018,5.9,22.7,-7.9,67.5,439.78
2018,11.4,30.0,-1.6,141.0,526.82
2018,16.1,31.4,4.1,165.6,569.52
2019,4.9,18.0,-4.4,57.0,449.07
2019,9.9,26.8,-4.5,59.0,525.84
2019,17.2,33.8,0.7,18.5,742.51
2020,6.1,23.5,-6.5,24.1,509.82
2020,8.8,24.9,-3.3,34.5,600.33
2020,16.5,29.1,5.8,107.5,585.48
2021,7.0,22.8,-6.9,115.8,462.9
2021,11.6,29.4,-1.4,109.2,567.05
2021,14.9,30.4,3.3,161.9,580.52
